-0.2984926723975434E-01   0.1800424435706045E+01
 0.9288120299751560E-15  -0.6895866265910987E-14
-0.5267784637679930E+00   0.2440886289779206E+00
 0.5013463083074030E-14   0.2776413318966031E-13
-0.1040834085586024E-16   0.2045238978176655E-14
-0.5267784637679923E+00   0.2440886289779211E+00
-0.4576197450011037E+00  -0.4359780208458331E+00
-0.1540194737434023E-14  -0.3499480318448545E-14
-0.2318677768462216E-14   0.1046026925393684E-14
 0.3749011607351777E-01   0.9809831975779832E+00
-0.2810252031082560E-15   0.1068589661201703E-14
-0.2471925586655488E-14  -0.6760097541061668E-14
 0.6815394060113396E-15   0.1537880062215699E-14
 0.5148659276699151E-14   0.6786238238021265E-14
 0.1637313641328112E+00   0.1844216952220573E+01
 0.5958979746227724E+00   0.2498132883947573E+00
 0.2097948943721644E-14   0.9606573867423179E-14
 0.3035601567193895E-14  -0.1245871584465031E-13
-0.6811463929888832E+00  -0.1111309129834932E+01
-0.6945832797811136E-14  -0.8725659084163335E-14
 0.4064355505855251E+00   0.1947566625279186E+01
-0.4834849440200667E-14   0.1116864001607991E-14
-0.1422473250300963E-15   0.3694961003830583E-15
 0.7016956460326180E-15  -0.8708311849403568E-15
 0.4005108676455838E-14   0.4351091394193693E-14
-0.4312798869898409E-14  -0.8699853506256314E-14
-0.5316609736113196E-14  -0.7485057386643468E-14
-0.6576809854490981E+00   0.6458509914850940E+00
 0.6005104880197091E-15  -0.2175634992993553E-14
-0.4822531263215529E-15   0.4128641872824805E-15
 0.3556183125752456E-15  -0.2844946500601965E-15
 0.6279448377601377E-15   0.2199156718077784E-14
 0.1784386403276138E-14   0.2929767995578471E-14
-0.2095756926404358E-14  -0.7885587076368952E-15
 0.6206120139178415E-32  -0.4302114220422482E-15
-0.6576809854490975E+00   0.6458509914850930E+00
 0.2858824288409655E-14   0.6002143226880113E-14
-0.2440059809703866E-14  -0.2589636880754518E-16
 0.1620767140555719E-14   0.3181007444767881E-14
 0.6661338147746126E-15  -0.1526556658845833E-15
 0.6787360609707931E+00  -0.6600773206028335E-01
 0.2220446049250452E-14   0.8971989817751644E-14
 0.1368122493953727E-14   0.2986116006938376E-13
-0.1439139956045608E-14  -0.1327431629914287E-13
 0.3087956346752309E+00   0.5664918127572197E+01
-0.2311477397812326E-15   0.4310423215167055E-15
 0.9345990218851809E-16  -0.1833515564974804E-15
-0.6151192629056728E-16   0.1400973704309453E-15
-0.5344298450335962E-15  -0.3639212438365607E-15
 0.8201547950701158E-13  -0.8890195473417803E-14
 0.8582266940295083E-15   0.6086944377458837E-15
 0.8734045687919269E-18  -0.1852726056946516E-16
 0.7166504759528147E-16  -0.1314257428279502E-15
 0.1067344619967196E-12   0.6100988968809794E-12
-0.5843864684527454E+00   0.6087186371680595E+00
 0.4241117672380823E-15  -0.7849199031840967E-15
-0.1736916587095543E-15   0.6186548158031130E-16
-0.6236280952185831E-16   0.8271109580204868E-16
