 9.7520105956659087E-01   1.8617937679478292E-05   9.9999999999999989E-01
 1.1589968975997786E+00   2.5323924567219437E-05  -1.5499303460686070E-01
 1.5079651505367482E-08   6.8407645790927869E-13   1.6552441489536418E-01
 6.0813252534484782E-09   2.7587454306169835E-13  -5.1706584442940515E-17
 1.9786343880301935E+00   2.9294398645936910E-04   0.0000000000000000E+00
 3.6175374584943118E-02   6.2231683863561997E-06   0.0000000000000000E+00
-3.3689543592193439E-10  -1.0723070299327678E-13  -1.8656716565046269E-20
-1.5417363738339860E-10  -4.9072043612163841E-14   0.0000000000000000E+00
 4.9989271106651406E-01   5.3858353357604601E-04   0.0000000000000000E+00
 1.0503630105388273E+00   1.2294723964555298E-03   0.0000000000000000E+00
-4.9679720795235433E-13  -1.7905837631663166E-15   0.0000000000000000E+00
-1.4664200504993828E-12  -5.2853516291901083E-15   0.0000000000000000E+00
 4.1246421019674517E-01   2.1094051451665428E-03   0.0000000000000000E+00
-1.2941379248855445E+00  -9.8336193434773837E-03   0.0000000000000000E+00
-4.8197106213688446E-12  -4.9279223408123822E-14   7.8251861953978277E-03
-4.2924804854494530E-12  -4.3888548802479654E-14   1.5124258141436103E-01
-8.3494886176359218E-01  -1.1596704104241080E-02   1.2175465106524538E-01
 1.9094247517065246E-12   2.8260235682204825E-14   2.3598241406733994E-01
 1.3795964587122568E-12   2.0418569013914177E-14   0.0000000000000000E+00
-7.4247001011946416E+00  -1.3227899848695573E-01   0.0000000000000000E+00
 6.0612487330174458E+00   1.1410018054250767E-01   1.1515330391349214E-01
 5.3524505317025112E-13   1.3532111462175515E-14   0.0000000000000000E+00
 2.5059564786959342E-12   6.3355807191905471E-14   0.0000000000000000E+00
-4.4349192969048135E+00  -1.2762022057804745E-01   3.0562251294315484E-01
 4.6895327779133347E-11   1.3528225765480307E-12   0.0000000000000000E+00
 1.4746071688602147E-11   4.2539032437790965E-13   0.0000000000000000E+00
-1.7275632044326569E-02  -5.1523984797584440E-04   0.0000000000000000E+00
-5.7994540316849397E-13  -1.8894496477236759E-14   0.0000000000000000E+00
-5.0948264170434032E-13  -1.6598834866704552E-14   5.3912815197148745E-01
-1.8114368577818234E+00  -6.4805684085370754E-02   2.3550476554734977E-02
 2.7789962076345741E-13   1.0833715530477982E-14   1.6247967491083520E-01
-8.4677576015903800E-13  -3.3010939987845443E-14  -2.1104517488997662E-01
 2.8663245799256285E+00   1.1382399257740901E-01   0.0000000000000000E+00
-8.2607934487240375E-01  -3.5674548665631002E-02   0.0000000000000000E+00
 1.1176601605518868E-13   5.2574271149484208E-15  -3.6316557806674039E-02
-2.5521325137472999E-13  -1.2005125665472294E-14   0.0000000000000000E+00
 1.6916433297010349E+00   8.8193974209199569E-02   0.0000000000000000E+00
 6.6776138459558076E-01   3.7947276976548233E-02   6.0379724111886579E-02
-1.4585218022899356E+00  -9.8357443862377408E-02   0.0000000000000000E+00
 1.2246864082268532E-13   8.7179632252297806E-15   0.0000000000000000E+00
 3.1730859885341739E-13   2.2587698183558387E-14   0.0000000000000000E+00
 5.6758183836586714E-14   4.0761160360932086E-15   0.0000000000000000E+00
 1.6145553324393809E-14   1.1595006106368903E-15   2.4508266918194695E-03
-2.0841194896273679E-01  -1.5971025762558724E-02   1.0157426655648881E-01
 1.2475557718432588E+00   1.0687099379271170E-01   1.0278258193353866E-01
-1.5384282646937739E+00  -1.4755191517054597E-01   1.7554863174220137E-01
-1.4653619869507664E-13  -1.4791435300354836E-14   0.0000000000000000E+00
 6.3061648558840833E-14   6.3654735341730054E-15   0.0000000000000000E+00
 2.5714274843715341E-14   3.0226587959744987E-15   1.2392787855263629E-01
 2.0266744296700369E-14   2.3823130648835252E-15   0.0000000000000000E+00
-9.5278569199272977E-15  -1.1670916557263952E-15   0.0000000000000000E+00
-6.8893706002613268E-15  -8.4389669244037333E-16   2.3762077594627640E-01
 1.1864400008266046E-15   1.4884330570632184E-16   0.0000000000000000E+00
-6.6531198343935075E-15  -8.3465859944163419E-16   0.0000000000000000E+00
 4.5190190682460890E-01   5.9769184169043657E-02   0.0000000000000000E+00
-4.8336465363476599E-01  -6.8773186491757773E-02   0.0000000000000000E+00
-4.1352288980126205E-15  -6.9217796367466724E-16   6.2972415261202244E-02
-1.0637506709434092E-14  -1.7805659406787375E-15   1.9827701170649289E-01
 4.7710212104792343E-01   8.8597049251266199E-02   1.4516483697795077E-01
-1.3213043370533845E-01  -2.6784710696842323E-02  -2.9968076347912159E-01
 4.6611053488322095E-15   1.0407783608185917E-15   0.0000000000000000E+00
-1.1979090917513874E-16  -2.6748115899914778E-17   0.0000000000000000E+00
 1.7027741397843551E-15   5.1491482061609508E-16  -8.7614890408760540E-02
 7.7253672609024928E-16   2.3361325524034898E-16   0.0000000000000000E+00
 2.7004945057442115E-01   9.2109969703420891E-02   0.0000000000000000E+00
-1.1184373691507634E-15  -3.9319442712928037E-16   2.6853822302083352E-01
 6.4859498029951436E-15   2.2801807124116024E-15   0.0000000000000000E+00
-1.5207819974428287E-02  -5.7476476152852089E-03   0.0000000000000000E+00
-3.7558417669638094E-01  -1.5882566423079070E-01   0.0000000000000000E+00
-2.1360319173827869E-01  -1.0856293735061963E-01   0.0000000000000000E+00
 6.5626917797384475E-15   3.4715509695371264E-15   7.4341909267779127E-04
-2.2111776163019911E-15  -1.1696748918471841E-15   4.1907814263334939E-02
 5.7480872795206450E-01   3.7237753797224837E-01   7.1532745485375873E-02
 6.9594647789349708E-14   4.5101335015806820E-14   8.9120649433554106E-02
 1.2569731144577150E-12   8.1459088222722935E-13   0.0000000000000000E+00
 5.7047438148844620E-01   4.0219965384047140E-01   0.0000000000000000E+00
-2.8196673531715111E-01  -2.1519904977937357E-01   1.2025203076438529E-01
 1.1965718838712408E-01   9.7075240118391290E-02   0.0000000000000000E+00
-1.1173818211739538E-01  -9.9354911899946580E-02   0.0000000000000000E+00
-1.5207066616692173E-16  -1.3894217103704862E-16   9.6737339463161515E-02
-5.1578690754717961E-16  -4.7125822838460773E-16   0.0000000000000000E+00
 8.2212386057164730E-02   7.7731773040540061E-02   0.0000000000000000E+00
-2.6442186683653531E-16  -2.5076852779655155E-16   0.0000000000000000E+00
-2.1793573050621264E-15  -2.0668268833868523E-15   0.0000000000000000E+00
 2.2985223949207684E-01   2.2209572128112542E-01   5.6033207223895477E-03
-5.2816123216065719E-15  -5.2017851831509532E-15   1.3851491777445754E-01
-1.7682249763601133E-18  -1.7414997395548415E-18   1.1711155464167930E-01
-2.5777123694812165E-01  -2.5912667770677861E-01  -2.2089221872734027E-01
-2.5289036899913270E-01  -2.6136564865125944E-01   0.0000000000000000E+00
 2.3473489853630258E-01   2.8844510804223600E-01   0.0000000000000000E+00
-4.3301889287202897E-02  -5.9268449057488980E-02  -1.1819239743614342E-01
 3.6079595108883886E-17   4.9808822276016928E-17   0.0000000000000000E+00
 2.8514548031017314E-16   3.9365077431486351E-16   0.0000000000000000E+00
-1.0596206941900659E-01  -1.4990008546612296E-01   2.9372924183448956E-01
 3.9649660570117627E-15   5.6375411359000290E-15   0.0000000000000000E+00
-5.8326131381956431E-16  -8.2930335401535484E-16   0.0000000000000000E+00
 2.0938591523741565E-01   3.0746633757922076E-01   0.0000000000000000E+00
-2.6541955889284270E-16  -4.4740477556548238E-16   0.0000000000000000E+00
 1.0217628091146875E-17   1.7223356191232130E-17   2.3290449520424906E-04
 1.0006652077562901E-01   1.8258313321807926E-01   1.3687354178317221E-02
 7.2765602487532902E-02   1.3881665235818366E-01   4.4993686203506217E-02
-2.0973053603719302E-18  -4.1084054209439693E-18   3.4953396255471378E-02
 5.6993672824317341E-17   1.1164474130243407E-16   0.0000000000000000E+00
 1.6815651937366374E-17   3.3316346914353395E-17   0.0000000000000000E+00
-5.3962240637944964E-17  -1.0691376915185867E-16   1.0038095955191279E-01
 1.8546023351412394E-17   3.9605973303275399E-17   0.0000000000000000E+00
-9.5696453895267618E-17  -2.0436462989277170E-16   0.0000000000000000E+00
-2.5110037765667028E-02  -5.5853538429163803E-02   2.4137652136550294E-02
-7.3735147725698157E-03  -2.1528330565699683E-02   0.0000000000000000E+00
 4.9947073908097364E-18   1.5099670635465287E-17   0.0000000000000000E+00
 1.7338233289474401E-17   5.2415805689366021E-17   0.0000000000000000E+00
 1.5662923586166031E-02   5.4963013354098048E-02   0.0000000000000000E+00
 2.4491378228175802E+00   4.6757430076968897E-05  -1.5499303460686070E-01
 3.1224518135061512E+00   6.8225147413045507E-05   9.9999999999999967E-01
 4.1682033290495630E-08   1.8908724569443571E-12   8.1052050450362989E-01
 1.8822126782784256E-08   8.5385099616329107E-13  -8.4729085585809282E-18
 5.3817573415008173E+00   7.9678866359223898E-04   0.0000000000000000E+00
-1.5252367403238273E-01  -2.6238304849627989E-05   0.0000000000000000E+00
-9.1987497410923213E-10  -2.9278770093671408E-13   5.5308918182330144E-21
-4.6940452543954490E-10  -1.4940712131500107E-13   0.0000000000000000E+00
 1.5084480446353949E+00   1.6251992879878371E-03   0.0000000000000000E+00
