 0.2430658527858716E+01   0.3619175411488811E+01
 0.1776356839400249E-14   0.2442490654175342E-14
 0.1354999716055189E+01   0.2378528316558128E+01
 0.6654538541727499E-16   0.1326243695759613E-15
 0.3882081905643633E-15   0.5988230036898938E-15
 0.1690948611393755E+01   0.2802346877641964E+01
-0.5658320914827514E-15  -0.5693339662573318E-15
-0.2226203274620859E-14  -0.3287097413740681E-14
-0.2775557561562891E-15  -0.4822531263215524E-15
 0.1690948611393748E+01   0.2802346877641952E+01
-0.9992007221626411E-15  -0.1998401444325282E-14
-0.7232481245369038E+00  -0.1090019628362623E+01
 0.4101642804476948E-15   0.5460940556487584E-15
-0.2369281126612859E-14  -0.3498559937459305E-14
 0.9602841960615024E+00   0.1894772430518949E+01
 0.4715643616625866E+00   0.7119057029799774E+00
-0.1873868775765210E-29   0.2220446049250285E-15
-0.5205629861323643E-15  -0.2333673200843621E-15
 0.5631017467922931E-15   0.8981352558159463E-15
-0.2775557561562931E-16   0.6938893903907222E-15
 0.5028303939397942E+00   0.1584720461939337E+01
-0.2222455514246498E-15  -0.6201524788457480E-15
-0.1412679891930251E-15  -0.2030131831000693E-15
-0.4440892098500626E-15  -0.8881784197001252E-15
-0.5551115123125783E-16  -0.1318389841742373E-15
-0.2975143443297663E-16  -0.9774696313905519E-16
 0.5973263094101248E-16   0.1705954082637895E-15
 0.1133262411209887E+01   0.2194975202550433E+01
-0.4467176423430201E-15  -0.1164368284615591E-14
 0.1136689488713986E-15   0.2567643452214461E-15
 0.7112366251504909E-16  -0.5360295540768334E-15
 0.2683400376901623E-16   0.1130822865902381E-15
 0.4624550868536259E-16   0.9362077601071211E-16
-0.1366080618721001E-15   0.2546412040552043E-15
 0.1387778780781446E-16  -0.1561251128379126E-15
 0.1133262411209885E+01   0.2194975202550429E+01
-0.1208013055627892E+00  -0.4964029654353783E+00
 0.4996003610813218E-15   0.1110223024625159E-14
 0.4523879839467579E-15   0.1037985895560248E-14
-0.9168777519772246E-16  -0.3102791624745939E-15
-0.5273559366969491E-15  -0.4996003610813199E-15
-0.5378983243419367E+00  -0.6325309427659507E+00
 0.1602937332437784E-16   0.1016675017977416E-16
 0.7445934304386608E-15   0.1683956438630415E-14
 0.8256240043745044E+00   0.1928035918739716E+01
-0.4163336342344325E-15   0.2690789883766502E-29
-0.3147323762141843E+00   0.4082239891428641E-02
 0.2242077216698571E-15   0.3398295527153778E-16
-0.8757538229208498E-15  -0.1128503151641272E-14
-0.3808339210006529E+00  -0.7063999407026880E+00
 0.4163336342344421E-16   0.8326672684688871E-16
-0.6507227739985083E-17   0.6156249410465979E-16
-0.8374757944108578E-16  -0.2550722304360752E-16
 0.4163336342344286E-16  -0.1665334536937747E-15
 0.4184174427665550E+00   0.1432027571281228E+01
 0.7059510047925524E-15   0.1081073642426753E-14
-0.3698368309753859E-15  -0.5524828678072699E-15
 0.8074977492373115E-02  -0.1828327168999051E-01
-0.9104108235427158E-01   0.2061341774891744E+00
-0.7380877845486155E-15  -0.1650196289328111E-14
 0.5255023771099610E-15   0.1179577272091973E-15
-0.6245004513516506E-16   0.2081668171172169E-16
-0.1816038638913220E-16   0.5006845632538059E-15
 0.5211791597783268E-15   0.1095006236094650E-14
-0.8387481122366016E-15  -0.1303007982800650E-14
 0.7256824900494633E+00   0.1809707476961525E+01
-0.4707906792695754E-16  -0.2626445832970576E-15
 0.9140933034596325E-16  -0.1733005407766752E-15
 0.9104108235427211E-01  -0.2061341774891741E+00
 0.8074977492373092E-02  -0.1828327168999039E-01
 0.1263701173539555E-15   0.2407297021416800E-15
 0.2062719642954054E-16  -0.2121090306872041E-15
-0.3885780586188048E-15  -0.9992007221626409E-15
-0.7025630077706069E-16  -0.2272487753529617E-15
-0.5597749855970526E-16  -0.1830872570703444E-15
 0.1610497766505664E-15   0.1774155717999606E-15
 0.0000000000000000E+00   0.5204170427930421E-17
 0.7256824900494625E+00   0.1809707476961523E+01
 0.2764336638087285E+00   0.1175986878499566E+00
 0.5828670879282068E-15   0.7285838599102471E-16
 0.5068277234957804E-15  -0.1774317715287569E-15
-0.1084830703456718E-15  -0.6937771177658790E-15
 0.3608224830031758E-15  -0.8066464163292156E-15
 0.4284847085443485E+00  -0.1487910059083344E+00
-0.3318675143143879E-16  -0.2225488104465565E-15
 0.4576087718479416E-15   0.5788315076574250E-15
 0.2862705670212565E+00   0.5157081941931391E+00
 0.6938893903907241E-16  -0.1734723475976771E-16
-0.6539387439240424E-15   0.9827397871648155E-15
