 4.3860599789385759E+01   1.7280871997567491E-04   9.9999999999999989E-01
-1.1123006485404570E+01  -3.1574025114519493E-04  -1.5499303460686070E-01
 9.2351788403363631E-06   2.8488269491555346E-10   1.6552441489536418E-01
 1.2246033650101931E-06   3.7776027725959191E-11  -8.0974283784497721E-19
 9.9643176145549774E+01   1.5537597491381316E-02   0.0000000000000000E+00
 4.8915237990152764E+02   9.5884276352473347E-02   0.0000000000000000E+00
-2.2564466578587509E-08  -9.2028847545146055E-12   5.9957824628667283E-19
-6.9895297208323780E-08  -2.8506694943914727E-11   0.0000000000000000E+00
 4.7097402008345341E+01   2.1040558264718259E-02   0.0000000000000000E+00
 4.6517585175009497E-08   2.5424817776391193E-11   0.0000000000000000E+00
-7.8072476426158970E-08  -4.2671572041866127E-11   0.0000000000000000E+00
 3.9808689752550556E+01   2.6958369353370027E-02   0.0000000000000000E+00
-3.7875773427025083E-09  -2.7982512229061167E-12   0.0000000000000000E+00
 1.1937553974790912E-08   8.8194304664501222E-12   0.0000000000000000E+00
-1.5119743114241524E+01  -2.2805068709473214E-02   9.1561437149193814E-01
-4.7390128129941779E+01  -8.8230080477996950E-02   9.7483674747224003E-19
 5.8809693357899749E-08   1.1701329151126145E-10   0.0000000000000000E+00
-1.4267790183698461E-08  -2.8388535918799072E-11   0.0000000000000000E+00
-6.0512402452523240E+01  -1.2340379431235662E-01   3.3779291105435544E-01
-2.8396251648901001E+00  -1.1518101526574421E-02   3.2982374173593998E-01
-2.2525733479471319E-12  -1.1918358072696366E-14   4.8106003559409388E-01
 1.0809583035181145E-10   5.7193467794336594E-13   0.0000000000000000E+00
 3.9159497996398862E+00   2.1928972980713907E-02   0.0000000000000000E+00
 5.5454501592747255E-12   6.0664698459840707E-14   9.5833326000338837E-01
-4.8506036654580088E-12  -5.3063394361497155E-14  -1.3963354599276001E-01
 1.0855989740724910E+00   1.2346035920869679E-02   1.6536115722587102E-01
-9.3070605966530042E+00  -1.5290484353940961E-01  -5.6820621073730461E-02
-1.2612626685666451E-11  -2.1177330788539742E-13   0.0000000000000000E+00
 2.4194022759213583E-11   4.0623165645607558E-13   0.0000000000000000E+00
 3.5838507556010182E+00   9.3481062199787732E-02  -8.5005381961011373E-03
 3.1701683482126991E-01   1.0675394671322053E-02   0.0000000000000000E+00
 2.6584102453071814E-12   9.4251013184223738E-14   0.0000000000000000E+00
 7.4458722864422807E-13   2.6398521758505984E-14   3.4502273007327340E-03
 3.1203057577820627E-13   1.5984255885067888E-14   0.0000000000000000E+00
-7.1196860993716651E-13  -3.6471709270784694E-14   0.0000000000000000E+00
 9.7709712079986115E+00   5.7890675082879972E-01   0.0000000000000000E+00
-4.7455351336717237E-02  -3.1791096783250149E-03   0.0000000000000000E+00
 3.7489137078178453E-01   2.5816136179054160E-02   8.9711359318294603E-01
 1.0137702220016120E+00   8.7322483578691962E-02  -2.5461917447814747E-01
-1.3000468005446227E-13  -1.1702883254911593E-14   0.0000000000000000E+00
 5.0202501445418984E-13   4.5191758733167155E-14   0.0000000000000000E+00
 1.2949182851381305E+00   1.2570131096922751E-01   5.6408671467938154E-02
-3.5427702290328393E+00  -3.8212681700605400E-01   1.7942782141426650E-01
-1.2947093253927826E+00  -1.5145238551031137E-01   7.5675628740247261E-02
