 5.0028980008971857E-01   6.8346104505762062E-06   9.9999999999999956E-01
 3.8703322250770437E-02   7.4356438284142734E-06   6.8486025149275109E-01
 4.7873866403180965E-01   1.2888098890118244E-03  -9.5010511802213053E-19
-4.0219348217116751E-12  -2.5476446993266827E-14   0.0000000000000000E+00
 1.8147638877824556E-12   1.1495396629313201E-14   0.0000000000000000E+00
 3.8325784366591580E+00   5.3337756211532986E-02   8.5109987449072588E-01
 3.5364062314459810E+00   5.3965348251804851E-02   6.5056249233428443E-01
 4.4658820778722267E-13   1.5035964547188535E-14   4.5781151963535865E-01
-1.1007518916860562E-13  -3.7060688415083258E-15   0.0000000000000000E+00
-1.3986026446698766E+01  -5.3672000301492395E-01   0.0000000000000000E+00
-4.8082868705020587E-01  -2.5752649214116734E-02   9.6134117389257612E-01
 7.6755171555885182E+00   4.5302460051696891E-01   6.7659943698433389E-01
 1.8862984850532831E+00   1.2241097197318830E-01  -2.5711344356719584E-01
-2.0354547097122930E+00  -1.7375697018119371E-01   0.0000000000000000E+00
-1.4330128754845113E+00  -1.2477088442092954E-01   0.0000000000000000E+00
 3.0350322239247856E+00   3.1043765726337813E-01   7.0945504216688426E-01
-7.9757742197520931E-01  -8.9423065861624892E-02   6.1141708597292843E-01
-5.0320959437915297E-14  -7.7874180568966340E-15   5.4388320561982118E-01
-3.1825273016833005E-14  -4.9251188475993953E-15   0.0000000000000000E+00
 2.2712635786371345E+00   3.6233842188589854E-01   0.0000000000000000E+00
-9.5137831489267429E-15  -2.9130504428374114E-15   6.8038966707476889E-01
 2.8791113685825058E-15   8.8156273019252542E-16   6.0248584963820417E-01
 1.4599558133018545E-01   4.5101847207729223E-02  -5.4867766213897573E-01
 3.8676139575483479E-02   1.5631113029294205E-02   0.0000000000000000E+00
-1.5785623962318468E-01  -9.3348829819562412E-02   0.0000000000000000E+00
-1.3217131093390067E-16  -8.6332821651590980E-17   3.8288272054927575E-01
-2.5521927365300316E-16  -1.6670637431562277E-16   4.8665908221517529E-01
-6.9327315136025913E-02  -5.3457182745766510E-02   4.3354596313873239E-01
 2.2357982325297557E-01   2.0413474600919029E-01   0.0000000000000000E+00
-1.0426339093088816E-16  -1.1073464776896636E-16   0.0000000000000000E+00
-5.1888601226470072E-18  -5.5109141653048819E-18   3.6644608895946351E-01
-8.3362786040974246E-02  -1.0424358743472266E-01   4.7850053746627152E-01
-3.5903727098859570E-02  -5.1637830653858380E-02  -4.2026747356268712E-01
 2.8764181614952801E-16   4.2752532007939404E-16   0.0000000000000000E+00
-6.7494369360659345E-18  -1.0031765287378257E-17   0.0000000000000000E+00
 1.2496231537322869E-01   2.3206627442635999E-01   1.6250345258353260E-01
-5.6171728878141622E-18  -1.1397963368574646E-17   3.4666256113554683E-01
-4.8645310370041070E-18  -9.8707566372668915E-18   2.1109747297128548E-01
-5.1289133633415827E-02  -1.1210303718107810E-01   0.0000000000000000E+00
