 0.5977608749561524E+01   0.9077355778918371E+01
-0.2004335030789084E-13  -0.2084760854225894E-13
 0.5311024681916078E+01   0.7585187029428043E+01
-0.4977030095155136E-14  -0.5642974715058174E-14
 0.6994405055138458E-14   0.9880984919163857E-14
 0.5311024681916046E+01   0.7585187029427999E+01
 0.9763727979612717E+00   0.9182798858819495E+00
 0.9455755974009433E-13   0.1197984223253884E-12
-0.2787920293130663E-13  -0.3783513168116525E-13
 0.5128005774240789E+01   0.7108397345937701E+01
-0.7965573778429359E-14  -0.1362628253714844E-13
 0.5109275551091574E+00   0.6688012157476698E+00
 0.1891936116351927E+01   0.2476533438214663E+01
 0.1182243985357667E-13   0.1427445059876073E-13
 0.3217243690902397E+01   0.4853810548582945E+01
-0.4676020655997533E-13  -0.4377080313364594E-13
 0.1891936116351935E+01   0.2476533438214671E+01
-0.5109275551091551E+00  -0.6688012157476652E+00
-0.7115993941906929E-13  -0.8148916134451512E-13
-0.5377642775528067E-14  -0.6762819471095542E-14
 0.3217243690902412E+01   0.4853810548582959E+01
 0.1157566541494389E-14   0.4397207338661480E-14
 0.5633111204473418E-14   0.6840423545132156E-14
-0.5781206155500983E-14  -0.7209606245885331E-14
-0.2068898663558423E-14  -0.3878555764869603E-14
-0.6882954319079706E-15  -0.6174108151319590E-15
-0.1109405756334426E-13  -0.1530683682851032E-13
 0.5242327132167588E+01   0.7550547890906372E+01
 0.1269566346838240E-13   0.1363423692094142E-13
 0.1556087661548494E-12   0.2069087962711837E-12
-0.2763130072702271E-13  -0.3548165377034926E-13
-0.1006336256624804E-13  -0.1458131650830314E-13
-0.4041948106598551E-14  -0.5336172646482480E-14
-0.1451009368167795E-12  -0.1942495029119842E-12
 0.1665334536937735E-15   0.1089406342913435E-14
 0.5242327132167493E+01   0.7550547890906226E+01
-0.8442526796006700E+00  -0.1146053005608809E+01
 0.2747689596638815E-13   0.3791549406157407E-13
-0.4479642876001824E-14  -0.6002203902212669E-14
 0.1014498374841339E+00   0.1658463779792135E+00
 0.3599729814838967E-14   0.4842377490035796E-14
 0.1540223465889821E-13   0.1721665753369048E-13
 0.5120990682365553E-14   0.6448053601986170E-14
 0.4187706422132734E-13   0.5438463120348679E-13
 0.1695565871890534E+01   0.2888143422822961E+01
-0.5648703070842567E+00  -0.9310177680654388E+00
 0.6736554147244043E-14   0.7140196482914306E-14
-0.1749216523079685E-14  -0.2524539322104040E-14
 0.8760448526727233E+00   0.1115408316764507E+01
-0.1201707630912906E-14  -0.2118664029509448E-14
-0.6910616730399106E-13  -0.9487675078196572E-13
-0.4746737657782353E-15  -0.9706808468641429E-15
-0.7215153045213911E-14  -0.1116141369581090E-13
 0.5443782080395019E+00   0.7285461581853374E+00
 0.5568546878529125E+01   0.8178699750899479E+01
 0.2094600370533440E-13   0.3070117199416584E-13
-0.5320104818774317E+00  -0.9056626823939166E+00
 0.1739158547930928E+00   0.2960639027391033E+00
-0.7746404703971350E-14  -0.1682046754865137E-13
 0.6577981831031475E-03   0.9418633882923881E-02
-0.1259277529625051E-01  -0.1803087073390576E+00
-0.3279770250897889E-14  -0.4599494925766432E-14
 0.5227850472048599E-15  -0.1003551197670464E-13
-0.1098644501427228E-13  -0.1812082488053631E-13
 0.1090033998378248E-13   0.9025384504458274E-14
 0.5816375692962019E+01   0.8143539889779959E+01
 0.9382597470974287E-14   0.1480658184608853E-13
-0.1739158547930940E+00  -0.2960639027391062E+00
-0.5320104818774272E+00  -0.9056626823939136E+00
-0.3015067334735356E-15   0.2939775552999728E-15
-0.1259277529625153E-01  -0.1803087073390587E+00
-0.6577981831152415E-03  -0.9418633882938527E-02
-0.1103167088082098E-14  -0.7686989646454741E-15
-0.2022838996428522E-14  -0.3216930102290679E-14
-0.3111846380508768E-14  -0.4880894902148724E-14
 0.2308292008095557E-14   0.2593482624273696E-14
 0.2317590563905015E-14   0.2484124017598789E-14
 0.5816375692961986E+01   0.8143539889779914E+01
-0.3213904959245584E-01  -0.6110745122957661E-01
 0.3857524725995540E-14   0.4393427740941340E-14
-0.6637728056194750E-16   0.2427761078095817E-15
-0.1910689175291771E+01  -0.2635968666468173E+01
-0.8186408504441272E-14  -0.1406899219289562E-13
 0.8696512406233587E-13   0.1161318632155803E-12
 0.6490808972439245E-15   0.1373720821334647E-14
-0.5572294805678131E-15  -0.1169161172385955E-14
-0.3151071167476021E+00  -0.2462760145738802E+00
 0.5348668671027526E+00   0.5018508858049578E+00
-0.4007689587140247E-14  -0.3755070827111149E-14
 0.4053919450249185E-15   0.1784927256208182E-14
 0.3674824909007135E+01   0.6294089723702392E+01
-0.6078841141620543E+00  -0.6909835447124180E-01
 0.4552033221661970E-14   0.1517056664001245E-13
-0.7003352046470266E-15   0.9474766335424313E-15
-0.7352721440718668E+00  -0.1138448625705115E+01
-0.8099182389971937E-14  -0.1246517995982823E-13
 0.1145838400275288E-13   0.1748058162849050E-13
 0.1217096233615785E-14   0.4491293461928269E-14
-0.1108341080677670E-13  -0.2174436317376219E-13
 0.1937971525990229E+00   0.4555498171971832E+00
 0.6346757992139853E+00   0.1078132014647571E+01
-0.1308334382899669E-13  -0.2766450716255855E-13
-0.2230021742826526E-14  -0.5907157403058923E-14
-0.4337268002001075E+00  -0.3843055290912728E+00
 0.2618303021699818E+01   0.4892109873135101E+01
 0.6712284971080857E+00   0.1319615394620253E+01
 0.5306569678394572E-14   0.1476519452040977E-13
 0.7112217013773200E-15   0.2715010062003352E-14
 0.1620497264165427E+00  -0.2326078802532494E+00
 0.6910814112888005E-14   0.5338989081944902E-14
 0.1341315161309865E-13   0.3229092523392152E-13
 0.1106751936556848E-14   0.2947868116317184E-14
 0.1244423270175304E-13   0.1168553007134522E-13
-0.1087971199208030E+01  -0.1339370464806301E+01
 0.9406149084367581E+00   0.1365924403012083E+01
-0.1577435007327112E-13  -0.2272083723079351E-13
-0.2497368469935646E-14  -0.3690691299111326E-14
 0.8296293083842217E+00   0.1082003865029816E+01
